Text,Category
ওদের পানি না দিযে ভারতের জত লোক আছে সাবাই মিলে মুইতা এক দিন দিলে বাংলাদেশের লোক এক মাস ধরে বেবহার করতে পারবে  সেই সময না হয় আবার পাকিস্তানে দেওযা হবে  চিনতা করোনা তোমাদের কে পানি দেওযা বনদো হলে ক হবে পেছাব দেওযা বনদো হবেনা,raAG
ওঁকে জুতার মালা আর গো মুত্র প্রদান করা হোক   ভারত সালের পর থেকে শুধু বাংলাদেশের খতি করেছে এবং চেয়েছে  ভারতের মত তথাকথিত বন্ধু দেশের চাইতে বন্ধু হীন থাকাই ভাল,raAG
খাইছে নয়া দিগন্ত মনে হচ্ছে ভারত আর চিন এর মধ্যে যুদ্ধ লাগায়া ছারবে,raAG
ভারত সীমান্তে চীনের হেলিকাপ্টার দেখে ভারতের মানুষের খাওয়া দাওয়া বন্ধ হয়ে গিয়েছে,raAG
রেন্ডিয়া কখনো বাংলাদেশের শান্তি চাই না,raAG
ভারতীয় সিনেমা হল গুলো থেকে বাংলাদেশ একদম আলাদা  আমি দেখেছি যখন হলে পতাকা দেখানো হয় তখন অনেকেই দাঁড়িয়ে পড়ে  আবার সব হলেই না  শুধু ঢাকাতেই হয় বেশী,raAG
ভারতের সব চ্যানেল বন্দ করা হক,raAG
ভারতের খুব বেশীহলে কয়েক ঘন্টা সময় লাগবে পাকিস্তান খালিস্থান হয়ে যাবে  বাস্তবে ফিরুন ইন্টারনেট এ সার্চ করেন দেখেন শক্তির ইন্ডেক্স কত ফারাক,raAG
আজ ভারতে ট্রেন দুর্ঘটনায় মাত্র জন মানুষ মারা গেছে সেটা টিভি চ্যানেলগুলি কার আগে কে সম্প্রচার করবে প্রতিযোগিতা,raAG
পাকির দালল গুলারে জুতা মারা উচিত,raAG
বন্ধ হলে সব কিছু হউয়া উচিৎ যেমন ভারতীয় সব চ্যানেল হিন্দী বাংলা ইংলিশ নাটক এবং ভারতের কোন নায়ক নায়িকার ফ্লিম চবি ড্রামা ছলতে দেওয়া হবেনা বন্ধ হলে সব কিছু বন্ধ হউয়া ধরকার,raAG
বাংলাদেশ থেকে শেখ হাসিনাকে লাল কার্ড দেখিয়ে ভারতে ট্রান্সফার করা হল,raAG
বাংলাদেশ তোদের অর্থনীতির ৫ম রেমিট্যান্স মুলুক  আর হ্যাঁ রেমিটেন্স বুঝিস তো  ফকিন্নির মুখে দৈব বচন,raAG
হাস্যকর গনতান্ত্রিক দেশ মায়ানমার যেন মৃত্যুপূরী  প্রধানমন্ত্রী সুচি হলেন একজন পুতুল কারন সব ক্ষমতা প্রয়োগ করে দেশটির নরপিশাচ সেনাবাহিনী  র দশকে মায়ানমারে চীনের সমর্থনে সামরিক হস্তক্ষেপ হয় সুচিকে গৃহবন্ধী এবং পরবর্তী সময়ে নির্বাসনে পাঠানো হয়  চীন বৌদ্ধ দেশ মায়ানমার ও বৌদ্ধ তাই চীনারা নিজ খরচে মায়ানমারের রাস্তাঘাট সহ সকল বিষয়াদি গাত দিয়ে উন্নত করে  আর এদিকে মায়ানমারের সাথে মালয়শিয়ার রয়েছে ভারত মহাসাগরের বিশাল মালাক্কা প্রণালী  এই প্রণালী নিয়ে চীনের সাথে মালয়শিয়ার বিরোধ চলছে  আর অন্যদিকে ওই অ,raAG
আশরাফুর বিষয়ে অতি বাড়াবাড়ি করে ওর জীবনটাই নষ্ট করিয়েছে এই প্রথম আলো  অথচ এরচে হাজারগুণ বড় ঘটনা করেও ভারতের ধোনি রায়নারা খেলে যাচ্ছে,raAG
স্বীকার করলেই কি আর অস্বীকার করলেই বা কি তোমাদের পাকিস্তানিদের মেরে তো হালুয়া টাইট করে দিচ্ছে বাংলাদেশি সিমান্ত রক্ষি হিজরাগুলার মত শুধু শুধু বেতন নেয় আর দাঁড়ায় দাঁড়ায় দেখে কিভাবে ভারতীয় সেনারা গুলি করে মারে শালারা মুখে বড় বড় ভুলি মারে কাজের নামে ঠনঠনাঠন,raAG
ভারতের চাইতে ইরানি মুভি শতগুন ভাল সামাজিক এবং আর্টিফিসিয়াল,raAG
কেন বিটিভিতে সিন্দাবাদ আলী বাবা চল্লিশ চোর সহ অনেক ভারতীয় কল্পো কাহিনী ভিত্তিক সিরিয়াল এবং ইংরেজী মুভি দ্যা ম্যাকগাইভার দ্যা এ টীম এক্স ফাইলসসহ একাধিক সিরিয়াল গুলো কি পূর্বে ডাবিং করে দেখানো হয় নি   নাকি সুলতান সুলায়মান মুসলিম ইতিহাস ভিত্তিক কাহিনী বলে এতো বিরোধীতা  আর,raAG
ভারতের মানচিত্র মাটির সাথে মিশিয়ে দাও,raAG
ভারতের উচিৎ পাকিস্তানের পায়ে ধরে ক্ষমা চাওয়া,raAG
মেরুদণ্ড হীন জাতিসংঘ বা পৃথিবীর মোড়লরা কোথায়  ভারতে যাদের কে নির্যাতন করা হয় তারা সংখ্যালগু মুসলিম মায়ানমারে যাদের কে নিযার্তন করা হচ্ছে তারা সংখ্যালগুমুসলিম অথচ সারা বিশ্ব আজ তাদের বিবেক কে আলমারিতে তুলে রেখেছে  বিশ্বের কোন দেশ বলেনা ওদের মারিস না ওরা মানুষ ওদের ও মানুষের মত বাচার অধিকার আছে  মায়ানমার ওদের জম্মভূমি ওরা মায়ানমারের নাগরিক ওখানে ভালো ভাবে বেচে থাকা তাদের জম্মগত অধিকার  কিন্তু শুধুমাত্র মুসলিম হওয়ায় আজ মেরুদণ্ডহীন জাতিসংঘ বাংলাদেশে তাদের পাঠিয়ে দিতে মায়ানমার কে সহযোগিতা,raAG
হালার রেন্ডিয়া পাকিস্তান থেকে মার খায় আর বাংলাদেশে উদ্বেগ জানায় আসলে মালুদের লজ্জা শরম বলতে কিচ্ছু নাই গরুর মুত খাইতো আর কত,raAG
আর এতোদিন যারা ভারতবর্ষে শাসন করছিলেন তারা সবাই ক্ষমতা ও দুরনিতী করে কালো টাকার পাহাড় করেছে আজ এরাই যখন বিপদে পরেছে সত্যর ও কঠিন বাস্তবতারা সামনে তখন এই অমানুষ গুলি বেচে নিয়েছে হত দরিদ্র মানুষদের,raAG
আর ভারত টা ছাড়লেই তোরা সব শেষ,raAG
ভারত পাকিস্তান পরমানু যুদ্ধ হলে এশিয়া মহাদেশের এক বিরাট অংশ নিয়ে মানুষের কোনো অস্তিত্ব থাকবে না,raAG
আর ভারতে কয়টা থাকবে এটা জানেন,raAG
দেশের খবর বাদ দিয়া শুধু রেন্ডিয়ার খবর চোদাও কেন  হারামীর বাচ্চারা,raAG
এমন দুঃখ প্রকাশ নিয়ে দুঃখ হয়  ভারতে যারা মারা যায় তারা মানুষ আর মিয়ানমারে যারা মারা যায় তারা শুধু মুসলমান,raAG
পাকিস্তান ভারত সিমান্তে শান্তি চায় বাংলাদেশ,raAG
আমাদের বাংলাদেশের মহান মুক্তিযুদ্ধের সময় সংকট কালে ভারত আমাদেরকে আশ্রয় দিয়ে সাহায্য করেছিল তাই এখন অন্ততঃ মানবিক দিক থেকে বিবেচনা করে রোহিংগাদেরকে এখন আমাদের আশ্রয় দেয়া উচিৎ,raAG
আমার কাছে কথা একটা ওতো কথা বুঝিনা তোমার ভারতকে পাঠাও দেখা যাক কি হয়,raAG
ভারতের নাটকে দোষ নেই যত দোষ সুলতান সুলেমান,raAG
কিরনমালা সিরিয়াল শেষ হয়ছে হউক তবে কিরনের চাইতে আর ধামাক্কা সিরিয়াল তৈরী করবে ভারতীয়রা  বর্তমান দেশে কলকাতা বাংলার যতগুলা নাটক আছে সব চমক প্রদক আবার শান্তির সোনারসংসার সহজে ভাঙ্গার মারাত্বাক টিপস সংগ্রহ করা যায় এদিকে আমাদের বাংলাদেশের শিক্ষার মান এমনেতেই অনেক কারনে পিছিয়ে আছে তার উপরে দড়ির টান লেগেই আছে সাষ্টার জলসার হ্নদয় বিদারুক কাহিনী লাগাইছে টা টা পর্যন্ত এই সময় সকল ছাএ ছাত্রিরীদের পড়া লেখার মুল্যবান সময়  না দেখলেই না চলে এমন একটা ছাত্রি বলতে পারবে আমার না দেখে চলে প্রতিটি স্কুলে সাষ্টার,raAG
উগ্র বিজেপি নেতা ভারতের প্রতিরক্ষামন্ত্রী,raAG
হাইরে আমার দেস মাতা আপনাকে সালাম আপনি ভারতে দুরঘনায় সোক পালোন করচেন আর মুসলিম মেরে ফেলচে আপনার কোনো বানি নেই আপনি ওতো এক জোন মুসলিম,raAG
এই দেশ পাকিস্তান হলে ভারতের সাহস হতনা,raAG
ভারত আমাদের দেশের অনেক শত্রু শত্রু শত্রু আমার মনে হয়,raAG
মায়ানমার বাংলাদেশের সাথে দন্দে ঝরাতে চায় মায়ানমারকে ঘৃণা করি |,raAG
মাদার চুদ  ১৯৭১ সালে খানকির পুলারা ৩০ লক্ষ  মানুষের প্রাণ গেছে তদের জন্য  কুত্তার বাচ্ছা,raAG
ভারতীয় সেনাছাউনীগুলো কি খুবই অরক্ষিত নাকি তারা সঠিক ভাবে দায়িত্ব পালন না করে সবাই এড়িয়ে যাচ্ছে,raAG
ভারত আমাদের বন্ধু কিন্তু আপসোস টা এখানে থেকেই যায় যুদ্ধ শেষে কোটি টাকার অস্ত্র সরঞ্জাম লুট করেছিলো ভারতীয় সেনাবাহিনী  অমৃতবাজার দৈনিক মে ভারত আমাদের বন্ধু  মুক্তিযুদ্ধে সাহায্য করেছে  সালের চুক্তি সত্বেও ভারত তিন বিঘা করিডোর হস্তান্তর করেনি বাংলাদেশকে ভারত আমাদের বন্ধু  মুক্তিযুদ্ধে সাহায্য করেছে  ভাই থেকে বাংলাদেশকে পানির নায্য হিস্যা দেয়নি পদ্মা শুকিয়ে আজ বাথরুমের টাংকি বছরে কোটি টাকার ফসল উৎপাদন বন্ধ ভারত আমাদের বন্ধু  মুক্তিযুদ,raAG
তোর চারা গাছের মায়েরে চুদি সুন্দরবনের পাশ ভোদার বিদুৎ নিয়ে দুরে সর মাগী ভারতের দালাল,raAG
আমি বলবো তাদেরকে বাংলাদেশে আসতে দেওয়া উচিত  কারণ বাংলাদেকে মনে রাখতে হবে ভারত যদি সালে তাদের বাংলাদেশিদেরপ্রবেশ করতে না দিত তাহলে তাদের কি অবস্থা হতো,raAG
মুসলমান হল খালি কলসি আর খালি কলসি বাজে বেশি  এর আর পাকিস্তান হল নাম্বার  কাংলাদেশি তোদের সব মুসলমান দেশ গুলোকে ভারত চুদবে একাই,raAG
বাংলাদেশে অনেক রুচিশীল নাটোক টেলিফ্লিম আছে যেগুলো সবাই দেখে এখন যুক্ত হইছে কিছু ভারতিও চ্যানেল যা বাংলার মেয়েদের মাথা খারাপ করেছে,raAG
দেখেন বাংলাদেশের বন্ধু বলে কি তারপরও অাওয়ামিলীগ ভারতের পা চাটবেই,raAG
ভারত হল দুনিয়ার সবচেয়ে বাজে  বেজন্মা দেশ,raAG
ভারতীয়টাকে গুলি করে মেরে ফেলা উচিত কারন ওরা বাংলাদেশী কাউকে পেলেই মেরে ফেলে ওদেরকে পেলেও মেরে ফেলা উচিত,raAG
রামপাল বিদ্যুত কেন্দ্র ভারতের জনগন ই তাদের দেশে করতে দেয় নি পরে বাংলাদেশে করা হচ্ছে,raAG
সাবমেরিন এনেছি তাতে ভারতের কি আমাদের যা ইচছা নিব তাতে ভারতের কি,raAG
ভারত আমাদের দেশের শরণার্থীর চাপ সামলাতে না পেরে এ পাকিস্তানের বিরুদ্ধে বাংলাদেশের সমর্থনে যুদ্ধ ঘোষনা করেছিল তাহলে একই সুত্রে বড় কোন দেশের সাহায্য নিয়ে আমরা কেন পারিনা মায়ানমারের বিরুদ্ধে যুদ্ধে যেতে যদিও যুদ্ধ বললেই যুদ্ধ নয় তবুও তাদের বিরুদ্ধে যাওয়ার মত একটা কিছু করা একদম ফরজ হয়ে গেছে,raAG
রোহিংগার জাত লাথি মারেন তাই না  সালে ভারত যদি আপনার বাপ দাদাকে লাথি মারত তাহলে আজ আপনি এই কমেন্ট টা করতে পারতেন না বুঝলেন,raAG
আমার দেশের কত মানুষ দিনে তিন বেলা দুমুঠো ভাত ঠিক মতো খেতে পায় না   আর কি দরদ সরকারের ভারতের চন্ডালদের জন্য   একাত্তরের যুদ্ধে ভারত তাদের নিজ স্বার্থের জন্যই বাংলাদেশকে সাহায্য করেছিল,raAG
এতা নতুন কি কথা ভারত তো আগে থেকেই চোর চুরি গিরি না করলে তো ওদের ভিক্ষা করে খেতে হবে,raAG
ভারত যুদ্ধবাজ নয় শান্তিবাজ আর সীমান্তে বাংলাদেশীদের হত্যা করা তাদের নৈতিক দায়িত্ব,raAG
সালা রেন্ডিয়ানস গো ব্যাক এন্ড ওয়েল উয়র ওন মেশিন  পাকি কা যে মারা দিচ্ছে সেটাই সামলা  দাদগীরি মারান লাগব না সালারা পেটে ক্রিমি হয় আমার দেশের উন্নয়ের কথা শুনলে,raAG
ভুল না ভারত হেরে গিয়েছিল কারন তখন ভারতের কাছে প্লেট গান ছিল না এটা ভারতের তথ্য মতে জানা তে আছে ভারতের শিকারউকতি,raAG
এই রামছাগল টা ভারতের ঘাড়ে চেপে বসেছে এখন ভারত ইতিহাসের উল্টো দিকে হাটবে এটাই স্বাভাবিক,raAG
হলো ভারতের ভিখারিদের চামচা   বলদটাকে চামচামি করার জন্য পাঠাইছে ভিখারিরা,raAG
সঠিক সিদ্ধান্ত  আমাদেরও উচিত ভারতের থেকে আমদানি বন্ধ করা  টাকা আছে যেকোন দেশ থেকে কিনে খাওয়া যাবে  রেন্ডীদের অনেক দয়া দেখিয়েছি  না হলে যেভাবে কৃষক আত্মহত্যা করে এতদিনে কৃষক ওদের দেশে বিরল প্রজাতিতে পরিণত হতো,raAG
পাকিস্তানের হুমকি পেয়ে ভারত বুঝি ভয় পেয়ে ঈদুরের গর্ত খুজছে,raAG
ভারতের তৈরি তেজোস যুদ্ধবিমান বিমান আর বেশি বেশি যুদ্ধমহরা করা,raAG
ভারত ম্যাচ জাতার জন্য সব করতে পারে দুর্বল দল হলে চুরি শক্তিশালী দল হলে ভন্ডামি পূজা,raAG
গাড়িতে চলাফেরা করেনা   ভারতের কোন মন্ত্রী,raAG
ভারত আছে শুধু শুধু ফ্রি ট্রানজিট ফ্রি বন্দর সুবিধা ফ্রি ব্যান্ডউইথ নিতে  বিপদের বন্ধু চীন পাশে দাঁড়িয়েছে  ধন্যবাদ শি জিং পিং ও শেখ হাসিনা,raAG
মুসলমান মাত্রই ভীতু দুর্বল অক্ষম এবং হিজরে তার জ্বলন্ত উদাহরণ হল পাকিস্তান তালিবান বোকোহারাম ইত্যাদি কারন এরা পিছন থেকে হামলা চালায় সামনাসামনি মোকাবিলা করার ক্ষমতা এদের নেই আর কাংলাদেশীদের কথা না বলাই ভালো কারণ এরা হল পৃথিবীর মধ্যে দুর্বল এবং অসহায় আর ভারতীয়দের কাছে এরা হল শূয়োরের গূ যারা শুধু ফেসবুকে ঘেউ ঘেউ ছাড়া আর কিছুই করতে পারেনা ভয়ে বউয়ের শাড়ির ভিতরে গিয়ে লুকিয়ে পড়ে আর গরু চুরি করতে গিয়ে কূত্তার মত মারা পড়ে,raAG
ভারত বা পাকিস্তান সবার বাচার অধিকার আছে  তবে তাহারই বাচার অধিকার নাই যারা শান্তিপ্রিয় মানুষকে কস্ট দেয়  আমি কোনো জাতি বিরোধী নই  আমার কাছে সকল দেশের ও সকল ধর্মের মানুষ সমান যদি সে শাস্তি প্রিয় হয়  আর যুদ্ধ লাগলে কেউ সফল হবে না কারন তখন ভারত ও পাকিস্তান লাসের দেশ হয়ে যাবে  মরবে হিন্দু মুসলিম সবাই  মরবে সাধারন মানুষ,raAG
মাদারচুত ফকস্থানী  তোদের এই বাংলার বুকে কোনো স্থান নাই,raAG
ভিমরুলের বাসায় ডিলমেরে ভারত বড়ই বেকায়দা আছে,raAG
স্বাধীনতার পর ভারত যখন সিলেট বিভাগ তাদের দাবি করে তখন দেশপ্রেমিক দের গা জলে না,raAG
উন্নতির নামে মহাষড়যন্ত্র শুরু হয়েছে  শকুনের মতো হামলে পড়েছে চীন্তরাশিয়া জাপান্তভারতের কালো শকুনেরা  দেশ আর দেশ নেই বরং একটা বাস্প  ধীরে ধীরে বাস্প আরো মোটাতাজা এবং বিস্ফোরণমুখী হচ্ছে  উন্নতির নামে বিদেশি চরেরা যা খুশি করছে  বড় বড় হোটেলগুলো বিদেশি গেস্ট দিয়ে ঠাসা  প্রত্যন্ত অঞ্চলে বিদেশি কর্মী দিয়ে ভরা  এর মাধ্যমে জাতি কি পেলো তারা কি জানে,raAG
তোদের কাছে বিনীত অনুরোধ ভারতে মারার সাথে সাথে একটা বোমা মায়ানমারের উপর ফেলিস,raAG
বাংলাদেশ থেকে এই ইন্ডিয়ান দালাল গুলোকে লাথিমেরে বের করা উচিৎ,raAG
একমাত্র হাসিনার জন্য আজ রেন্ডিয়ারা এত সাহস পাইছে,raAG
দালাল শুয়ারের বাচ্চা গুলোকে ধরে গুলি করে মারা উচিত,raAG
কাংলারা ভারতের জাতীয় সঙ্গীত নিয়ে বলার আগে ভেবে দেখ তোদের জাতীয় সঙ্গীত সেই এক মহান কবির লেখা  তোদের মত আবালেরা ত সাহিত্যে নোবেলের কথা কল্পনা করতে পারিস না  কিন্তু সেই কবি কবে সেই সাহিত্যে নোবেল পেয়েছিল  এবার তোরা বালের মত কথা ছাড় একটু ভদ্র হ  তাহলে সারাজীবন শুয়ার হয়ে থাকবি,raAG
এতে ভারতে হাত আছে মনে কারণ তারা বাংলাদেশকে পোষাক শিল্পে পিছাতে চায়  তা হলে প্রতিদিনই আগুন কেন,raAG
রোহিঙ্গাদের কারনে আমাদের দেশে দিন দিন নিত্য প্রয়োজনীয় পণ্যের দাম বেড়েই চলছে,raAG
বাঙ্গালির শরীরে ১ ফোটা রক্ত থাকতে পাকিস্তান বাংলাদেশ এক হতে পারে না,raAG
চলুন দাদারা ভারত সম্পর্কে জানি  আকাশখানি ছেয়ে গেছে ঘণ কালো মেঘে ভারতের মালু বিশ্বসেরা খোলা মাঠে হেগে  হটাৎ করে বর্জ্র ডেকে শুরু হল বর্ষণ ভারতের মালু বিশ্বসেরা পথে ঘাটে করে ধর্ষন  রোজ সকালে তারা বলে বন্দে মাতারাম নিজ মা মামী আর বোন চুদে পায় নাকি আরাম  ভারতের মালু জাতি বিশ্বসেরা গরুরে বানায় মা আর হনুমানরে বাপ পথে ঘাটে বনে জঙ্গলে চুদাচুদি করে পৃথিবীতে ছড়াচ্ছে পাপ,raAG
ভারত বাল পালায়গা মার কাপেরকো,raAG
ভয়তো পাবার কারন হিসাবে বলাযায় রেন্ডিয়ার মনের মতো সেনাপ্রধান পাকিস্থানে আসেনি তাই  পাকিস্থানের বর্তমান সেনাপ্রধান হয়তো দেশপ্রেমী আর রেন্ডিয়ার গোয়ার ভিতরে বাঁশ ঢুকাইতে সক্ষম,raAG
বাংলাদেশবিরোধী পরাধীন পশ্চিমবঙ্গীয়রা নিজেদেরকে সাচ্চা ভারতীয় মনে করে থাকলে এগুলোর উত্তর দিয়ে দেখা তোদের দেশ এতই কাপুরুষ যে পাকিস্তানের বিরুদ্ধে যুদ্ধে কোনদিন জিততে পারিস নি  তোদের দেশ এতটাই অক্ষম যে মুক্তিযুদ্ধে বাংলাদেশের একক বিজয়কে নিজেদের বিজয় বলে দাবি করিস  তোরা এত অকৃতজ্ঞ যে বাংলাদেশীরা পূর্ব পাকিস্তানি হুমকি থেকে তোদের গোটা দেশকে পুনর্জন্ম দিয়ে গেলো তাদের সম্মান করতে শিখিস নি  তোরা এতই নালায়েক যে তোদের জাতীয় সঙ্গীতটাও নিজেরা রচনা করতে পারিস নি বাংলাদেশের যশোর জেলার বংশোদ্ভূত,raAG
ভারতের কি হবে  ভারতের ঘুম হারাম ভারতের বাবা ছিল রাশিয়া,raAG
যুদ্ধের ভিডিও দেখন তার পরে বুঝবেন ভারত বাংলাদেশে বুন্ধু না শত্রু,raAG
খানকির বাচ্চা ফাকিস্তানী,raAG
ভারত চায়না বাংলাদেশ শক্তিশালী হোক,raAG
পাকিস্থানীদের না মেরে ভারতীয় বাহিনির উচিত বাংলাদেশীদের মারা,raAG
রেন্ডিয়া অনেকের কাছে আইডল হতে পারে   দেখে নিন আইডল ইন্ডিয়ার কিছু কীর্তি   ৲ ইন্ডিয়া আয়তনেই শুধু বিশাল দেশ   ৲ ইন্ডিয়ার লোক দরিদ্র সীমার নিচে বাস করে   ৲ লোক খোলা জায়গায় পায়খানা করে   ৲ খোলা জায়গায় পায়খানা করতে গিয়ে ধর্ষিত হওয়ার সংখ্যাও নেহাত কম   ৲ ইন্ডিয়াকে বিশ্বের টয়লেটও বলা যেতে পারে   ইন্ডিয়ায় প্রতি চারটি ভ্রুনের টি নষ্ট করা হয়   ৲ মেয়েরা বাবা ভাই থেকেও নিরাপদ   ৲ এমনকি পর্যটক পর্যটন খাতও নিরাপদ   ৲ কুসংস্কার আর ধর্মীয় গোড়ামীতে ভরপুর একটা দেশ   ৲ সাম্প্রদায়ীক দাঙ্গা,raAG
পাকিস্তান অনেক ভালো ইনডিয়া হারামি,raAG
বাংলাদেশে নাকি হিন্দুরা খুবই কষ্টে আছে এবং অত্যাচারিত হচ্ছে তাই উদ্বেগ জানিয়েছে ভারতের পররাষ্ট্রমন্ত্রী সুষমা স্বরাজ  কিন্তু ভারতে যে প্রতিদিন শত শত মুসলমানকে সামান্য গরুর গোশত খাওয়ার অজুহাতে পিটিয়ে হত্যা করা হচ্ছে সেটা নিয়ে উদ্বেগ প্রকাশ করে না  অবস্থা দেখে মনে হচ্ছে মানবাধিকার শুধু হিন্দুদেরই আছে মুসলমানদের নেই,raAG
মেনে নিলাম হাজার হইলেও দাদা কইছে  তয় দাদা বাংলাদেশ রানে অলআউট হলে ভারত এই পিচে অলআউট হোত,raAG
এই খানকির ছেলেরা আবার তো হারলি  বাঘ আবারো নেরি কুততা হয়ে গেলো  কুকুর আবার বাঘ সাজতে যায়,raAG
ভারত কেমন বেহাইয়া জাতি দেখুন  ভারতের বাতরুম তো নেই আবার তারা সেটা নির্লজ্জ্বের মতো প্রচার করে  যেমন জিত্ এর একটি সিনেমাতেই আছে গোটা জাতির সবাই সকালে উঠে মাঠে বাতরুম করে যেন এটা তাদের জাতীয় জীবনের সাথে নিবীড় ভাবে জড়িয়ে আছে  ছি ভারতকে পরমানু খাতে উন্নতি করার আগে বাতরুম খাতে উন্নতির জন্য মনোনিবেশ করা উচিৎ,raAG
আবার লুটপাটের কোন সুযোগ খুচ্ছে ভারত,raAG
মিয়ানমার থেকে চলে আসা রোহিঙ্গারা অনেকেই বাংলাদেশের ভেতর দিয়ে সীমান্ত পেরিয়ে ভারতে চলে আসেন  এইসব রোহিঙ্গাদেরই আবাস ছিল কাশ্মীরের ওই বস্তিটি,raAG
ভারত পাকিস্তানীর খবর নাই বাংলাদেশীর ঘুম নাই,raAG
ভারত অন্তর জ্বালায় জ্বলছে বাংলাদেশের সাফল্য দেখে  তারা চাচ্ছে না বাংলাদেশ এগিয়ে যাক যে বেটারা ভারতের খেলাকে সাপোর্ট করে  তাদের লজ্জা থাকা উচিত,raAG
দেখ  তোদের ভাই ফাকিস্তানের কি অবস্থা আজ,raAG
এজন্যইতো সবাই বলে হাসিনা ভারতের,raAG
ভারত বর্তমানে চুরি করে আম্পায়ারের সাহায্যে জিতে খেলে জিতার ক্ষমতা ভারতের নেই,raAG
সালে পূর্ব পাকিস্তান থেকে যে রকম বাঙ্গালী কে ভারতে আশ্রয় দিয়ে বাংলাদেশ হিসেবে স্বধীনতা লাভ করে দিয়েছে তেমনি ভাবে বাংলাদেশ ও আমাদের আশ্রয় দিয়ে রোহিঙ্গার দেশ আরাকান স্বাধীনতায় বাংলাদেশের মদদ চায়,raAG
গত কয়েকমাস ধরে ভারতের জালিম সরকার জাকির নায়েকের উপর যে দমন পীড়ন শুরু করেছে এতে কি এখন তারা খুশি ও সন্তুষ্ট হয়েছে   এটাই তো আপনারা চেয়েছিলেন তাই না    প্রথমে পীস টিভি এরপর এবং সর্বশেষ এর ওয়েবসাইট টাও বন্ধ করে দিয়েছে   খুশী তো আপনারা,raAG
শেষ খবর পাওয়া পর্যন্ত রেন্ডিয়ার টা উকেট পড়ছে,raAG
কেন ইংল্যান্ড তো রানেই অলআউট এখন ভারত ব্যাট করছে,raAG
মাছুদা দেশ বারমা,raAG
কি অপরাধে ভারতে আসা নিষিদ্ধ করা হল  উনি ভারতের নাগরিক  ভারত বড় জোড় নাগরিকত্ব বাতিল করতে পারবে জোর খাটিয়ে এছাড়া ভারতের আর কোনো ক্ষমতা আছে বলে মনে হয়না,raAG
ও আমার বিভেকবান রিপোর্টার সাংগাতিক বাই নিউজ টা এমন হবে মনে হয় কাশ্মীরের সাদিনতা কামিদের হামলায় ভারতীয় জওয়ান নিহত আল্লাহ আমাদের সটিক বুজ দান করুণ আমিন,raAG
দিদি আপ কুছভি বলতে রাইয়ে ইছবার মোদিজি আপকি বাত সুননেওয়ালা নেহি হে   ভারতীয় জনতা মোদিজিকা সাথ হেন   চাহে কুছভি হো যায়ে কিতনাভি তাখলিফ উঠানা পড়ে কালাধনকো হামেশাকেলিয়ে বিনাশ কারতেহি রাহেগা,raAG
ভারতে যখন বাবরি মসজিদ ভাঙা হয় ও মুসলিমদের ওপর অত্যাচার করা হয়,raAG
তোমরাইতো চেয়েছিলে যুদ্ধ হোক   ভারত তো তাই একটু সময় নিল কারন ওখানে বেশ কিছু ভারতীয় ছিল তাই তোমাদের মত পিয়াজ খাওয়া মাথাতো আর ওদের না  এখন বুঝবে দারিকা হয়ে রুয়ের পিছনে লাগার মাজা,raAG
মালুদের ঘুম এইবার হারাম করে ছাড়ব পাকিস্তান  বাংলাদেশি অামার ভাইয়েরা মালু রেন্ডিয়াদের এত অপমান করি ফেসবুকে তারপর কোন লাজ শরম নেই চলে অাসে অামাদের পেইজে অথাৎ বিয়ে বাড়িতে দাওয়াত না দিলেও খাইতে চলে অসভ্য জাতি,raAG
আমার তাঁতিরা কিসে খুশি হবে আমি সেই কথাটা বেশী চিন্তা করি  একটা ফেঞ্চ শিফন পরার থেকে আমার তাঁতির হাতে বোনা একটা শাড়ি পরতে আমি সব থেকে বেশি পছন্দ করি  সেখ হাসিনা  প্রধানমন্ত্রীর কাছে তাতীদের প্রতি সু নজর আশাকরি  এলাকার তাতীরাতো সবাই নয় কিছু এখনো বেচে আছে  এদের উপড় একটু জলের ছিটা পড়লেই তাজা হতে পারে তাই বেশি নয় সুধু ভারতের সীমানা পেড়িয়ে যে দু নম্বর সস্তা শাড়ি বাংলাদেশের বাজারগরম হয় এটা বন্ধ করুন ফলাফল টাংগাইল সিরাজগঞ্জ পাবনা ঢাকা সহ দেশের তাতীদের চলমান দুরবস্থা থেকে কিছুটা উন্নয়ন,raAG
বাংলাদেশের টি ভি অনুষ্ঠান অনেক ভাল কিন্তু আমি ভারতীয় চ্যানেল বেশী দেখি কারন বাংলাদেশের বিজ্ঞাপনের ছড়াছড়ি  বাংলাদেশের চ্যানেলে বিজ্ঞাপনের ফাঁকে ফাঁকে অনুষ্ঠান আর ভারতে অনুষ্ঠানের ফাঁকে ফাঁকে বিজ্ঞাপন  তবে খবরটা দেশীয় যদিও এখানেও বিজ্ঞাপন আছে,raAG
